99 N6      564.0
99 N7      546.0
99 O1      434.0
99 O2      357.0
99 O3      255.0
99 O4      142.0
99 O5      127.0
99 O6       11.3
99 O7        9.4
99 P1       57.0
99 P2       35.0
99 P3       17.0
99 P4        5.8
100  K   141926.0
100 L1    27574.0
100 L2    26641.0
100 L3    20868.0
100 M1     7208.0
100 M2     6776.0
100 M3     5405.0
100 M4     4752.0
100 M5     4491.0
100 N1     1952.0
100 N2     1749.0
100 N3     1379.0
100 N4     1067.0
100 N5     1000.0
100 N6      591.0
100 N7      572.0
100 O1      452.0
100 O2      373.0
100 O3      262.0
100 O4      149.0
100 O5      133.0
100 O6       17.0
100 O7       14.7
100 P1       59.0
100 P2       36.0
100 P3       17.0
100 P4        4.2
100 P5        6.5
101  K   146526.0
101 L1    28387.0
101 L2    27438.0
101 L3    21356.0
101 M1     7440.0
101 M2     7001.0
101 M3     5552.0
101 M4     4889.0
101 M5     4615.0
101 N1     2024.0
101 N2     1816.0
101 N3     1424.0
101 N4     1105.0
101 N5     1034.0
101 N6      618.0
101 N7      597.0
101 O1      471.0
101 O2      389.0
101 O3      272.0
101 O4      154.0
101 O5      137.0
101 O6       12.9
101 O7       10.5
101 P1       61.0
101 P2       37.0
101 P3       17.0
101 P4        5.9
102  K   149208.0
102 L1    29221.0
102 L2    28255.0
102 L3    21851.0
102 M1     7678.0
102 M2     7231.0
102 M3     5702.0
102 M4     5028.0
102 M5     4741.0
102 N1     2097.0
102 N2     1885.0
102 N3     1469.0
102 N4     1145.0
102 N5     1070.0
102 N6      645.0
102 N7      624.0
102 O1      490.0
102 O2      406.0
102 O3      280.0
102 O4      161.0
102 O5      142.0
102 O6       13.6
102 O7       11.1
102 P1       63.0
102 P2       38.0
102 P3       18.0
102 P4        6.0
103  K   152970.0
103 L1    30083.0
103 L2    29103.0
103 L3    22359.0
103 M1     7930.0
103 M2     7474.0
103 M3     5860.0
103 M4     5176.0
103 M5     4876.0
103 N1     2180.0
103 N2     1963.0
103 N3     1523.0
103 N4     1192.0
103 N5     1112.0
103 N6      680.0
103 N7      658.0
103 O1      516.0
103 O2      429.0
103 O3      296.0
103 O4      174.0
103 O5      154.0
103 O6       19.9
103 O7       17.0
103 P1       71.0
103 P2       44.0
103 P3       21.0
103 P4        3.9
103 P5        6.9
