
#S 1 Binding energies in keV
#N 29
#L Z  K  L1  L2  L3  M1  M2  M3  M4  M5  N1  N2  N3  N4  N5  N6  N7  O1  O2  O3  O4  O5  O6  O7  P1  P2  P3  P4  P5
33 11.86670 1.52650 1.35860 1.32310 0.20350 0.14640 0.14050 0.04120 0.04120 0.00850 0.00250 0.00250 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
34 12.65780 1.65390 1.47620 1.43580 0.23150 0.16820 0.16190 0.05670 0.05670 0.01200 0.00560 0.00560 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
35 13.47370 1.78200 1.59600 1.54990 0.25650 0.18930 0.18150 0.07010 0.06900 0.02730 0.00520 0.00460 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
36 14.32560 1.92100 1.72720 1.67490 0.29210 0.22180 0.21450 0.09500 0.09380 0.02750 0.01470 0.01400 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
37 15.19970 2.06510 1.86390 1.80440 0.32210 0.24740 0.23850 0.11180 0.11030 0.02930 0.01480 0.01400 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
38 16.10460 2.21630 2.00680 1.93960 0.35750 0.27980 0.26910 0.13500 0.13310 0.03770 0.01990 0.01990 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
39 17.03840 2.37250 2.15550 2.08000 0.39360 0.31240 0.30030 0.15960 0.15740 0.04540 0.02560 0.02560 0.00240 0.00240 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
40 17.99760 2.53160 2.30670 2.22230 0.43030 0.34420 0.33050 0.18240 0.18000 0.05130 0.02870 0.02870 0.00300 0.00300 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
41 18.98560 2.69770 2.46470 2.37050 0.46840 0.37840 0.36300 0.20740 0.20460 0.05810 0.03390 0.03390 0.00320 0.00320 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
42 19.99950 2.86550 2.62510 2.52020 0.50460 0.40970 0.39230 0.23030 0.22700 0.06180 0.03480 0.03480 0.00180 0.00180 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
43 21.04400 3.04250 2.79320 2.67690 0.54400 0.44490 0.42500 0.25640 0.25290 0.06800 0.03890 0.03890 0.00200 0.00200 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
44 22.11720 3.22400 2.96690 2.83790 0.58500 0.48280 0.46060 0.28360 0.27940 0.07490 0.04310 0.04310 0.00200 0.00200 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
45 23.21990 3.41190 3.14610 3.00380 0.62710 0.52100 0.49620 0.31170 0.30700 0.08100 0.04790 0.04790 0.00250 0.00250 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
46 24.35030 3.60430 3.33030 3.17330 0.66990 0.55910 0.53150 0.34000 0.33470 0.08640 0.05110 0.05110 0.00150 0.00150 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
47 25.51400 3.80580 3.52370 3.35110 0.71750 0.60240 0.57140 0.37280 0.36670 0.09520 0.06260 0.05590 0.00330 0.00330 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
48 26.71120 4.01800 3.72700 3.53750 0.77020 0.65070 0.61650 0.41050 0.40370 0.10760 0.06690 0.06690 0.00930 0.00930 0.00000 0.00000 0.00220 0.00220 0.00220 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
49 27.93990 4.23750 3.93800 3.73010 0.82560 0.70220 0.66430 0.45080 0.44310 0.12190 0.07740 0.07740 0.01620 0.01620 0.00000 0.00000 0.00010 0.00080 0.00080 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
50 29.20010 4.46470 4.15610 3.92880 0.88380 0.75640 0.71440 0.49330 0.48480 0.13650 0.08860 0.08860 0.02390 0.02390 0.00000 0.00000 0.00090 0.00110 0.00110 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
51 30.49120 4.69830 4.38040 4.13220 0.94370 0.81190 0.76560 0.53690 0.52750 0.15200 0.09840 0.09840 0.03140 0.03140 0.00000 0.00000 0.00670 0.00210 0.00210 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
52 31.81380 4.93920 4.61200 4.34140 1.00600 0.86970 0.81870 0.58250 0.57210 0.16830 0.11020 0.11020 0.03980 0.03980 0.00000 0.00000 0.01160 0.00230 0.00230 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
53 33.16940 5.18810 4.85210 4.55710 1.07210 0.93050 0.87460 0.63130 0.61940 0.18640 0.12270 0.12270 0.04960 0.04960 0.00000 0.00000 0.01360 0.00330 0.00330 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
54 34.56440 5.45280 5.10370 4.78220 1.14870 1.00210 0.94060 0.68940 0.67670 0.21330 0.14550 0.14550 0.06950 0.06750 0.00000 0.00000 0.02340 0.01340 0.01210 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
55 35.98460 5.71430 5.35940 5.01190 1.21710 1.06500 0.99760 0.73950 0.72550 0.23080 0.17230 0.16160 0.07880 0.07650 0.00000 0.00000 0.02270 0.01310 0.01140 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
56 37.44060 5.98880 5.62360 5.24700 1.29280 1.13670 1.06220 0.79610 0.78070 0.25300 0.19180 0.17970 0.09250 0.08990 0.00000 0.00000 0.02910 0.01660 0.01460 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
57 38.92460 6.26630 5.89060 5.48270 1.36130 1.20440 1.12340 0.84850 0.83170 0.27040 0.20580 0.19140 0.09890 0.09890 0.00000 0.00000 0.03230 0.01440 0.01440 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
58 40.44300 6.54880 6.16420 5.72340 1.43460 1.27280 1.18540 0.90130 0.88330 0.28960 0.22330 0.20720 0.11000 0.11000 0.00010 0.00010 0.03780 0.01980 0.01980 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
59 41.99060 6.83480 6.44040 5.96430 1.51100 1.33740 1.24220 0.95110 0.93100 0.30450 0.23630 0.21760 0.11320 0.11320 0.00200 0.00200 0.03740 0.02230 0.02230 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
60 43.56890 7.12600 6.72150 6.20790 1.57530 1.40280 1.29740 0.99990 0.97770 0.31520 0.24330 0.22460 0.11750 0.11750 0.00150 0.00150 0.03750 0.02110 0.02110 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
61 45.18400 7.42790 7.01280 6.45930 1.65000 1.47140 1.35690 1.05150 1.02690 0.33100 0.24200 0.24200 0.12040 0.12040 0.00400 0.00400 0.03800 0.02200 0.02200 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
62 46.83420 7.73680 7.31180 6.71620 1.72280 1.54070 1.41980 1.10600 1.08020 0.34570 0.26560 0.24740 0.12900 0.12900 0.00550 0.00550 0.03740 0.02130 0.02130 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
63 48.51900 8.05200 7.61710 6.97690 1.80000 1.61390 1.48060 1.16060 1.13090 0.36020 0.28390 0.25660 0.13320 0.13320 0.00000 0.00000 0.03180 0.02200 0.02200 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
64 50.23910 8.37560 7.93030 7.24280 1.88080 1.68830 1.54400 1.21720 1.18520 0.37580 0.28850 0.27090 0.14050 0.14050 0.00010 0.00010 0.03610 0.02030 0.02030 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
65 51.99570 8.70800 8.25160 7.51400 1.96750 1.76770 1.61130 1.27500 1.24120 0.39790 0.31020 0.28500 0.14700 0.14700 0.00260 0.00260 0.03900 0.02540 0.02540 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
66 53.78850 9.04580 8.58060 7.79010 2.04680 1.84180 1.67560 1.33250 1.29490 0.41630 0.33180 0.29290 0.15420 0.15420 0.00420 0.00420 0.06290 0.02630 0.02630 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
67 55.61770 9.39420 8.91780 8.07110 2.12830 1.92280 1.74120 1.39150 1.35140 0.43570 0.34350 0.30660 0.16100 0.16100 0.00370 0.00370 0.05120 0.02030 0.02030 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
68 57.48550 9.75130 9.26430 8.35790 2.20650 2.00580 1.81180 1.45330 1.40930 0.44910 0.36620 0.32000 0.17670 0.16760 0.00430 0.00430 0.05980 0.02940 0.02940 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
69 59.38960 10.11570 9.61690 8.64800 2.30680 2.08980 1.88450 1.51460 1.46770 0.47170 0.38590 0.33660 0.17960 0.17960 0.00530 0.00530 0.05320 0.03230 0.03230 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
70 61.33230 10.48640 9.97820 8.94360 2.39810 2.17300 1.94980 1.57630 1.52780 0.48720 0.39670 0.34350 0.19810 0.18490 0.00630 0.00630 0.05410 0.02340 0.02340 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
71 63.31380 10.87040 10.34860 9.24410 2.49120 2.26350 2.02360 1.63940 1.58850 0.50620 0.41010 0.35930 0.20480 0.19500 0.00690 0.00690 0.05680 0.02800 0.02800 0.00460 0.00460 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
72 65.35080 11.27070 10.73940 9.56070 2.60090 2.36540 2.10760 1.71640 1.66170 0.53810 0.43700 0.38040 0.22380 0.21370 0.01710 0.01710 0.06490 0.03810 0.03060 0.00660 0.00660 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
73 67.41640 11.68150 11.13610 9.88110 2.70800 2.46870 2.19400 1.79320 1.73510 0.56550 0.46480 0.40450 0.24130 0.22930 0.02750 0.02560 0.07110 0.04490 0.03640 0.00570 0.00570 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
74 69.52500 12.09980 11.54400 10.20680 2.81960 2.57490 2.28100 1.87160 1.80920 0.59500 0.49160 0.42530 0.25880 0.24540 0.03790 0.03580 0.07710 0.04680 0.03560 0.00610 0.00610 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
75 71.67640 12.52670 11.95870 10.53530 2.93170 2.68160 2.36730 1.94890 1.88290 0.62500 0.51790 0.44440 0.27370 0.26020 0.04810 0.04570 0.08280 0.04560 0.03460 0.00350 0.00350 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
76 73.87080 12.96800 12.38500 10.87090 3.04850 2.79220 2.45720 2.03080 1.96010 0.65430 0.54650 0.46820 0.28940 0.27280 0.05380 0.05100 0.08370 0.05800 0.04540 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
77 76.11100 13.41850 12.82410 11.21520 3.17370 2.90870 2.55070 2.11610 2.04040 0.69010 0.57710 0.49430 0.31140 0.29490 0.06400 0.06100 0.09520 0.06300 0.05050 0.00380 0.00380 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
78 78.39480 13.88050 13.27260 11.56380 3.29760 3.02700 2.64530 2.20150 2.12110 0.72400 0.60760 0.51910 0.33070 0.31380 0.07450 0.07110 0.10170 0.06530 0.05100 0.00210 0.00210 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
79 80.72490 14.35280 13.73360 11.91870 3.42490 3.14780 2.74300 2.29110 2.20570 0.75880 0.64370 0.54540 0.35200 0.33390 0.08780 0.08410 0.10780 0.07170 0.05870 0.00250 0.00250 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
80 83.10230 14.83930 14.20870 12.28390 3.56160 3.27850 2.84710 2.38490 2.29490 0.80300 0.68100 0.57690 0.37850 0.35930 0.10400 0.09990 0.12030 0.08400 0.06500 0.00980 0.00780 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
81 85.53040 15.34670 14.69790 12.65750 3.70410 3.41570 2.95660 2.48510 2.38930 0.84550 0.72130 0.60900 0.40660 0.38620 0.12310 0.11880 0.13630 0.09960 0.07300 0.01530 0.01310 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
82 88.00450 15.86080 15.20000 13.03520 3.85070 3.55420 3.06640 2.58560 2.48400 0.89360 0.76390 0.64450 0.43520 0.41290 0.14120 0.13630 0.14730 0.10480 0.08300 0.02180 0.01920 0.00000 0.00000 0.00310 0.00070 0.00070 0.00000 0.00000
83 90.52590 16.38750 15.71110 13.41860 3.99910 3.69630 3.17690 2.68760 2.57960 0.93820 0.80530 0.67890 0.46360 0.44000 0.16240 0.15710 0.15930 0.11680 0.09300 0.02650 0.02440 0.00000 0.00000 0.00800 0.00270 0.00270 0.00000 0.00000
84 93.10000 16.92800 16.23700 13.81000 4.15200 3.84400 3.29300 2.79400 2.68000 0.98700 0.85100 0.71500 0.49500 0.46900 0.18400 0.17800 0.17600 0.13200 0.10200 0.03400 0.03000 0.00000 0.00000 0.00900 0.00400 0.00100 0.00000 0.00000
85 95.72400 17.48200 16.77600 14.20700 4.31000 3.99400 3.40900 2.90100 2.78100 1.03800 0.89700 0.75100 0.52700 0.49900 0.20600 0.19900 0.19200 0.14400 0.11300 0.04100 0.03700 0.00000 0.00000 0.01300 0.00600 0.00100 0.00000 0.00000
86 98.39700 18.04800 17.32800 14.61000 4.47300 4.15000 3.52900 3.01200 2.88400 1.09000 0.94400 0.79000 0.55800 0.53000 0.22900 0.22200 0.20800 0.15800 0.12300 0.04800 0.04300 0.00000 0.00000 0.01600 0.00800 0.00200 0.00000 0.00000
87 101.13000 18.63400 17.89900 15.02500 4.64400 4.31500 3.65600 3.12900 2.99400 1.14800 0.99900 0.83400 0.59700 0.56700 0.25800 0.24900 0.22900 0.17800 0.13800 0.06000 0.05500 0.00000 0.00000 0.02400 0.01400 0.00700 0.00000 0.00380
88 103.91500 19.23200 18.48400 15.44400 4.82200 4.48300 3.78500 3.24800 3.10500 1.20800 1.05500 0.87900 0.63600 0.60300 0.28700 0.27900 0.25100 0.19700 0.15300 0.07200 0.06600 0.00000 0.00000 0.03100 0.02000 0.01200 0.00000 0.00470
89 106.75600 19.84600 19.08100 15.87000 4.99900 4.65500 3.91500 3.37000 3.21900 1.26900 1.11200 0.92400 0.67600 0.64000 0.31600 0.30700 0.27200 0.21700 0.16800 0.08400 0.07600 0.00000 0.00000 0.03700 0.02400 0.01500 0.00440 0.00540
90 109.65000 20.47200 19.69300 16.30000 5.18200 4.83100 4.04600 3.49100 3.33200 1.33000 1.16800 0.96700 0.71300 0.67700 0.34400 0.33500 0.29000 0.23600 0.18000 0.09400 0.08700 0.00000 0.00000 0.04100 0.02400 0.01700 0.00550 0.00590
91 112.59600 21.10500 20.31400 16.73300 5.36100 5.00100 4.17400 3.60600 3.44200 1.38300 1.21700 1.00400 0.74300 0.70800 0.36600 0.35500 0.30500 0.24500 0.18800 0.09700 0.09000 0.00730 0.00000 0.04300 0.02700 0.01700 0.00460 0.00560
92 115.60200 21.75800 20.94800 17.16800 5.54800 5.18100 4.30400 3.72600 3.55000 1.44100 1.27100 1.04300 0.77900 0.73700 0.38900 0.37900 0.32400 0.25700 0.19400 0.10400 0.09500 0.00850 0.00000 0.04400 0.02700 0.01700 0.00460 0.00570
93 118.66900 22.42700 21.60000 17.61000 5.73900 5.36600 4.43500 3.84900 3.66400 1.50100 1.32800 1.08500 0.81600 0.77100 0.41400 0.40300 0.33800 0.27400 0.20600 0.10900 0.10100 0.00970 0.00000 0.04700 0.02900 0.01800 0.00460 0.00580
94 121.79100 23.10400 22.26600 18.05700 5.93300 5.54700 4.56300 3.97000 3.77500 1.55900 1.38000 1.12300 0.84600 0.79800 0.43600 0.42400 0.35000 0.28300 0.21300 0.11300 0.10200 0.00700 0.00000 0.04600 0.02900 0.01600 0.00000 0.00540
95 124.98200 23.80800 22.95200 18.51000 6.13300 5.73900 4.69800 4.09600 3.89000 1.62000 1.43800 1.16500 0.88000 0.82900 0.46100 0.44600 0.36500 0.29800 0.21900 0.11600 0.10600 0.00790 0.00660 0.04800 0.02900 0.01600 0.00000 0.00550
96 128.24100 24.52600 23.65100 18.97000 6.33700 5.93700 4.83800 4.22400 4.00900 1.68400 1.49800 1.20700 0.91600 0.86200 0.48400 0.47000 0.38300 0.31300 0.22900 0.12400 0.11000 0.01290 0.01130 0.05000 0.03000 0.01600 0.00450 0.00610
97 131.55600 25.25600 24.37100 19.43500 6.54500 6.13800 4.97600 4.35300 4.12700 1.74800 1.55800 1.24900 0.95500 0.89800 0.51100 0.49500 0.39900 0.32600 0.23700 0.13000 0.11700 0.01400 0.01220 0.05200 0.03200 0.01600 0.00440 0.00620
